"","Country","Admin.1.unit","n_age_0_6","n_age_7_13","n_age_14_20","n_age_21_27","n_age_28_34","n_age_35_41","n_age_42_48","n_age_49_55","n_age_56_62","n_age_63_69","n_age_70_76","n_age_77_83","n_age_84_90","n_age_91_97","n_age_98_104","n_age_105_111","n_age_112_118","n_age_119_125","n_age_126_132","n_age_133_139","n_age_140_146","n_age_147_153","n_age_154_160","n_age_161_167","n_age_168_174","n_age_175_181","n_age_182_188","n_age_189_195","n_age_196_202","n_age_203_209","n_age_210_216","n_age_217_223","n_age_224_230","n_age_231_237","n_age_238_244","n_age_245_251","n_age_252_258","n_age_259_265","n_age_266_272","n_age_273_279","n_age_280_286","n_age_287_293","n_age_294_300","n_age_301_307","n_age_308_314","n_age_315_321","n_age_322_328","n_age_329_335","n_age_336_342","n_age_343_349","n_age_350_356","n_age_357_363","n_age_364_370","n_age_371_377","n_age_378_384","n_age_385_391","n_age_392_398","n_age_399_405","n_age_406_412","n_age_413_419","n_age_420_426","n_age_427_433","n_age_434_440","n_age_441_447","n_age_448_454","n_age_455_461","n_age_462_468","n_age_469_475","n_age_476_482","n_age_483_489","n_age_490_496","n_age_497_503","n_age_504_510","n_age_511_517","n_age_518_524","n_age_525_531","n_age_532_538","n_age_539_545","n_age_546_552","n_age_553_559","n_age_560_566","n_age_567_573","n_age_574_580","n_age_581_587","n_age_588_594","n_age_595_601","n_age_602_608","n_age_609_615","n_age_616_622","n_age_623_629","n_age_630_636","n_age_637_643","n_age_644_650","n_age_651_657","n_age_658_664","n_age_665_671","n_age_672_678","n_age_679_685","n_age_686_692","n_age_693_699","n_age_700_706","n_age_707_713","n_age_714_720","n_age_721_727","n_age_728_734","n_age_735_741","n_age_742_748","n_age_749_755","n_age_756_762","n_age_763_769","n_age_770_776","n_age_777_783","n_age_784_790","n_age_791_797","n_age_798_804","n_age_805_811","n_age_812_818","n_age_819_825","n_age_826_832","n_age_833_839","n_age_840_846","n_age_847_853","n_age_854_860","n_age_861_867","n_age_868_874","n_age_875_881","n_age_882_888","n_age_889_895","n_age_896_902","n_age_903_909","n_age_910_916"
"1","TCD","Tibesti",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"2","TCD","Borkou",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"3","TCD","Ennedi_Ouest",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"4","TCD","Ennedi_Est",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"5","TCD","Kanem",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"6","TCD","Barh_el_Ghazel",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"7","TCD","Batha",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"8","TCD","Wadi_Fira",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"9","TCD","Lac",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
"10","TCD","Ouaddai",0.000697312438356164,0.000812701589041096,0.000811804054794521,0.00081091704109589,0.00081003397260274,0.000809144328767123,0.000808274191780822,0.000807400328767123,0.000806495780821918,0.000805614684931507,0.000804732712328767,0.000803844821917808,0.000802862684931507,0.000801955506849315,0.000801051616438356,0.000800173369863014,0.000799268383561644,0.000798368438356164,0.000797424438356164,0.000796477808219178,0.000795632,0.000794736438356164,0.000793861260273973,0.000792969863013699,0.000792135452054795,0.000791299726027397,0.000790421698630137,0.000789599342465753,0.000788809424657534,0.000788015123287671,0.000787081205479452,0.000786161095890411,0.000785284602739726,0.00078439802739726,0.000783481863013699,0.000782641095890411,0.000781846356164384,0.000780970301369863,0.000780104547945205,0.000779154410958904,0.000778208876712329,0.000777229589041096,0.000776354410958904,0.000775449643835616,0.000774491616438356,0.000773515178082192,0.000772587835616438,0.000771730849315068,0.000770851945205479,0.000769917150684932,0.000769016767123288,0.000768202739726027,0.000767405808219178,0.000766752219178082,0.000766157150684931,0.000765591452054795,0.000765011287671233,0.000764388602739726,0.000763683945205479,0.000762957150684932,0.000762351561643836,0.000761801643835616,0.000761149808219178,0.000760510904109589,0.000759915616438356,0.000759288767123288,0.000758701589041096,0.000758139835616438,0.000757534904109589,0.000756832438356164,0.000756223561643836,0.000755644712328767,0.000755011287671233,0.000754438356164384,0.000753863890410959,0.000753318575342466,0.000752718904109589,0.000752110684931507,0.000751515397260274,0.000750921424657534,0.000750348054794521,0.000749758684931507,0.000749153753424658,0.000748530630136986,0.000747932273972603,0.00074733895890411,0.000746759452054794,0.000746151452054795,0.00074563397260274,0.000745087123287671,0.000744513315068493,0.000743917369863014,0.000743329095890411,0.000742719342465753,0.000742076493150685,0.000741487780821918,0.000740857643835616,0.000740219616438356,0.000739605260273973,0.000738981260273973,0.000738380054794521,0.000737761095890411,0.000737287890410959,0.000736699397260274,0.000736083068493151,0.000735488219178082,0.000734926246575343,0.000734394739726027,0.000733861260273973,0.00073324997260274,0.000732676383561644,0.000732120547945205,0.000731624328767123,0.000731132712328767,0.000730571616438356,0.000729993424657534,0.000729393534246575,0.000728860712328767,0.000728387287671233,0.000727936876712329,0.000727458849315069,0.000726965260273973,0.000726374575342466,0.000725793534246575,0.000725237917808219,0.000724777863013699,0.000724286904109589,0.000723718136986301,0.000723181808219178,0.000722579726027397,0.00072203397260274
